vehicle_id,type,ai,shockwave_factor,n_steps,condition,share,seed
f_normal.154,normal,54.24729726895953,0.01759410159895587,378,conservative,0.2,2
f_normal.155,normal,36.67434375379769,0.06119284624578026,290,conservative,0.2,2
f_normal.156,normal,35.24773056287044,0.05851401435498404,316,conservative,0.2,2
f_normal.157,normal,52.28923070659362,0.018379167751598043,366,conservative,0.2,2
f_normal.158,normal,53.71429984641535,0.016046732378837584,386,conservative,0.2,2
f_normal.159,normal,52.626847255097665,0.019017915631667336,383,conservative,0.2,2
f_normal.16,normal,31.798871428890344,0.034661609760025296,73,conservative,0.2,2
f_normal.160,normal,52.210980378890135,0.019017764330837707,388,conservative,0.2,2
f_normal.161,normal,52.075983422781476,0.020682823620499294,367,conservative,0.2,2
f_normal.162,normal,25.450923961652034,0.05874239792677509,295,conservative,0.2,2
f_normal.163,normal,30.53735140576768,0.08141760042529803,258,conservative,0.2,2
f_normal.164,normal,27.09988035604566,0.07251703443105235,298,conservative,0.2,2
f_normal.165,normal,46.289141077983885,0.021394662043867033,240,conservative,0.2,2
f_normal.166,normal,51.85687428134156,0.019525404564222294,355,conservative,0.2,2
f_normal.167,normal,51.95455593694358,0.017702162069938347,350,conservative,0.2,2
f_normal.168,normal,51.644610901855366,0.017437213253815628,360,conservative,0.2,2
f_normal.169,normal,52.00764256687079,0.018650897546785665,346,conservative,0.2,2
f_normal.17,normal,31.86827203698255,0.039904829155246214,88,conservative,0.2,2
f_normal.170,normal,51.54480672337712,0.020592608182721333,321,conservative,0.2,2
f_normal.171,normal,37.145367153513725,0.06616916030063692,270,conservative,0.2,2
f_normal.172,normal,52.057079848788256,0.02028641791096381,341,conservative,0.2,2
f_normal.173,normal,52.27420229365259,0.018923445372192985,323,conservative,0.2,2
f_normal.174,normal,52.16582197518872,0.02178036388220489,327,conservative,0.2,2
f_normal.175,normal,31.409499033745963,0.0800444043097854,307,conservative,0.2,2
f_normal.176,normal,31.871483236706098,0.08231992403795278,81,conservative,0.2,2
f_normal.177,normal,51.774092905938566,0.02256742212115566,305,conservative,0.2,2
f_normal.178,normal,51.807688354964895,0.017563472582714578,321,conservative,0.2,2
f_normal.179,normal,47.40277350982467,0.04434971920076133,300,conservative,0.2,2
f_normal.18,normal,35.38110855310963,0.05808981922158751,117,conservative,0.2,2
f_normal.180,normal,20.431668611105124,0.2460622022648227,275,conservative,0.2,2
f_normal.181,normal,47.61146893167377,0.01932525044420208,293,conservative,0.2,2
f_normal.182,normal,50.86825229832699,0.016991067049844464,309,conservative,0.2,2
f_normal.183,normal,49.64339647038544,0.0203196767865613,302,conservative,0.2,2
f_normal.184,normal,49.74170498522207,0.021489958225222303,240,conservative,0.2,2
f_normal.185,normal,47.617731439567,0.021890649450827422,286,conservative,0.2,2
f_normal.186,normal,47.92598394575203,0.02083425929040253,282,conservative,0.2,2
f_normal.187,normal,47.73337026887911,0.01807672234210845,277,conservative,0.2,2
f_normal.188,normal,21.170479079111328,0.06342609541775503,143,conservative,0.2,2
f_normal.189,normal,34.152140800553944,0.07412523986729469,236,conservative,0.2,2
f_normal.19,normal,33.70101025587449,0.03655168754453448,90,conservative,0.2,2
f_normal.191,normal,47.90240580024913,0.01814643503011354,275,conservative,0.2,2
f_normal.192,normal,47.214006721764726,0.019327062237522973,259,conservative,0.2,2
f_normal.193,normal,47.92311488916419,0.019379814726091942,263,conservative,0.2,2
f_normal.194,normal,45.01933319222555,0.016835978627606794,220,conservative,0.2,2
f_normal.195,normal,45.6202874092892,0.01899989992817277,236,conservative,0.2,2
f_normal.196,normal,46.561864286903145,0.020792148779025486,215,conservative,0.2,2
f_normal.197,normal,45.720416311156335,0.01948324268828195,234,conservative,0.2,2
f_normal.198,normal,48.31373848224926,0.02287317723473986,236,conservative,0.2,2
f_normal.199,normal,48.33996726220963,0.018681149299875136,270,conservative,0.2,2
f_normal.2,normal,28.771369414601377,0.04159829851612249,20,conservative,0.2,2
f_normal.20,normal,32.77116322380601,0.04253533870234528,94,conservative,0.2,2
f_normal.200,normal,45.1366263495688,0.018541696525518226,244,conservative,0.2,2
f_normal.201,normal,33.92783722075707,0.04162196873488064,244,conservative,0.2,2
f_normal.202,normal,35.93535844782402,0.0405411924232023,206,conservative,0.2,2
f_normal.203,normal,44.808914384593734,0.019477959786302988,224,conservative,0.2,2
f_normal.204,normal,34.97074758623227,0.038133878742888025,226,conservative,0.2,2
f_normal.205,normal,44.83314565720154,0.020226085249371733,211,conservative,0.2,2
f_normal.206,normal,42.66313139780412,0.018623341264871716,203,conservative,0.2,2
f_normal.207,normal,44.59172102839681,0.019570232961775545,217,conservative,0.2,2
f_normal.208,normal,44.948309322083304,0.01995308473201183,229,conservative,0.2,2
f_normal.209,normal,45.386097716701855,0.022658234422587464,208,conservative,0.2,2
f_normal.21,normal,35.24990699846112,0.04253081641596752,95,conservative,0.2,2
f_normal.210,normal,44.619554778032544,0.021533967373980816,212,conservative,0.2,2
f_normal.211,normal,33.907724311554624,0.06527808450772893,193,conservative,0.2,2
f_normal.212,normal,44.26718688817066,0.023244833171415607,189,conservative,0.2,2
f_normal.213,normal,42.415200774576725,0.020153445621213354,197,conservative,0.2,2
f_normal.214,normal,27.981483253115993,0.0036396029834418575,24,conservative,0.2,2
f_normal.215,normal,23.213595301175932,0.15410415719257262,44,conservative,0.2,2
f_normal.216,normal,43.55295722811256,0.022316008594599493,189,conservative,0.2,2
f_normal.217,normal,44.44617866080897,0.029009379738290604,187,conservative,0.2,2
f_normal.218,normal,40.49948681174792,0.02247432640707688,162,conservative,0.2,2
f_normal.219,normal,45.928762882634786,0.027501954681972002,169,conservative,0.2,2
f_normal.22,normal,32.79964488814336,0.07581103136315387,105,conservative,0.2,2
f_normal.220,normal,40.23234886549604,0.029335107722966967,139,conservative,0.2,2
f_normal.221,normal,42.93372247423646,0.03250514491878561,107,conservative,0.2,2
f_normal.222,normal,36.508578248021166,0.04835653083292597,174,conservative,0.2,2
f_normal.223,normal,40.29931693649047,0.021522408691519734,172,conservative,0.2,2
f_normal.224,normal,40.926040312325725,0.03240090094362274,115,conservative,0.2,2
f_normal.225,normal,40.71595428553437,0.020058133750371993,161,conservative,0.2,2
f_normal.226,normal,40.35296966513444,0.023688659745201457,157,conservative,0.2,2
f_normal.227,normal,26.064600004939553,0.05079938209437949,144,conservative,0.2,2
f_normal.228,normal,37.945814622120714,0.016458232562170418,124,conservative,0.2,2
f_normal.229,normal,37.40032262822183,0.020922106494896394,145,conservative,0.2,2
f_normal.23,normal,38.22127435165366,0.03308845360179046,146,conservative,0.2,2
f_normal.230,normal,37.28415340997912,0.025866396986723276,139,conservative,0.2,2
f_normal.231,normal,29.031450211840983,0.08534730210603146,63,conservative,0.2,2
f_normal.232,normal,34.81739454671104,0.01991930180379824,38,conservative,0.2,2
f_normal.233,normal,35.42366880709806,0.019297773506199878,125,conservative,0.2,2
f_normal.234,normal,31.286656594638618,0.029147061446790072,131,conservative,0.2,2
f_normal.235,normal,34.88394655523469,0.014661890296725957,89,conservative,0.2,2
f_normal.236,normal,33.384666725743365,0.018334739055508486,94,conservative,0.2,2
f_normal.237,normal,20.056087062559644,0.0801016018758466,102,conservative,0.2,2
f_normal.238,normal,29.498064919445987,0.01709860531769508,109,conservative,0.2,2
f_normal.239,normal,33.249664608622034,0.0432469059472069,87,conservative,0.2,2
f_normal.24,normal,34.74115095690625,0.0652656301856406,119,conservative,0.2,2
f_normal.240,normal,31.022974297765312,0.0411344115454228,116,conservative,0.2,2
f_normal.241,normal,34.72772771129923,0.04332173326705485,73,conservative,0.2,2
f_normal.242,normal,28.272046133884068,0.026264681994788642,46,conservative,0.2,2
f_normal.243,normal,33.42759892681456,0.016150077227641006,73,conservative,0.2,2
f_normal.244,normal,31.937232821180793,0.033638637106051264,58,conservative,0.2,2
f_normal.245,normal,22.656356608432567,0.06230151418715296,27,conservative,0.2,2
f_normal.246,normal,27.02013591498352,0.05954788133848113,88,conservative,0.2,2
f_normal.247,normal,29.745581198379426,0.0198391152173581,66,conservative,0.2,2
f_normal.249,normal,34.56842659480217,0.03020204226881973,68,conservative,0.2,2
f_normal.25,normal,36.996385964179325,0.04814037759072376,123,conservative,0.2,2
f_normal.250,normal,30.806389390725975,0.014185717669404144,41,conservative,0.2,2
f_normal.251,normal,30.09806137632106,0.03183148232957254,57,conservative,0.2,2
f_normal.252,normal,31.261276602991515,0.021689722707675593,53,conservative,0.2,2
f_normal.253,normal,30.571793002751576,0.03734772376036635,43,conservative,0.2,2
f_normal.254,normal,27.817432128395566,0.018914022088219466,47,conservative,0.2,2
f_normal.256,normal,28.8747741977657,0.02425474067418614,61,conservative,0.2,2
f_normal.257,normal,33.59470108053515,0.025592727941906118,37,conservative,0.2,2
f_normal.258,normal,28.551500319465895,0.07275061851068756,30,conservative,0.2,2
f_normal.26,normal,40.588164418071,0.05268090819234732,140,conservative,0.2,2
f_normal.27,normal,36.44986420171064,0.04805198131210694,124,conservative,0.2,2
f_normal.28,normal,38.44929726478103,0.03455515312617657,143,conservative,0.2,2
f_normal.29,normal,34.645727399732586,0.08155032358398885,135,conservative,0.2,2
f_normal.3,normal,30.138885288712675,0.035993610179968376,23,conservative,0.2,2
f_normal.30,normal,34.44841982736763,0.05364850026442277,73,conservative,0.2,2
f_normal.31,normal,37.36149225978283,0.04989840285746885,148,conservative,0.2,2
f_normal.32,normal,37.75655033896473,0.03610066356091259,149,conservative,0.2,2
f_normal.33,normal,38.29166346935624,0.03546101794717644,169,conservative,0.2,2
f_normal.34,normal,38.68452082602303,0.0413979303133596,166,conservative,0.2,2
f_normal.35,normal,38.62306365068229,0.03230677205247848,174,conservative,0.2,2
f_normal.36,normal,38.03172470845174,0.036046576054830574,172,conservative,0.2,2
f_normal.37,normal,25.326021634294893,0.14368479592384428,165,conservative,0.2,2
f_normal.38,normal,33.24872183726807,0.08975410308204232,118,conservative,0.2,2
f_normal.39,normal,37.94458024668504,0.030120193462112532,196,conservative,0.2,2
f_normal.4,normal,31.73971051412746,0.03927554812079007,26,conservative,0.2,2
f_normal.40,normal,35.78091408709899,0.04118114804231897,86,conservative,0.2,2
f_normal.41,normal,23.651531455857352,0.14359385844771846,231,conservative,0.2,2
f_normal.42,normal,38.00716837958289,0.030944829544233856,194,conservative,0.2,2
f_normal.43,normal,38.04514287645462,0.034359266873045385,146,conservative,0.2,2
f_normal.44,normal,37.575723919776934,0.034448705834464154,200,conservative,0.2,2
f_normal.45,normal,35.76548513164816,0.03164268779938762,214,conservative,0.2,2
f_normal.46,normal,25.348063768474073,0.04662567707871524,76,conservative,0.2,2
f_normal.47,normal,34.26422234789804,0.03700783292312904,238,conservative,0.2,2
f_normal.48,normal,35.114056111995396,0.037587175981658304,235,conservative,0.2,2
f_normal.49,normal,25.27010053496289,0.05265386761868889,247,conservative,0.2,2
f_normal.5,normal,30.402166275774814,0.04665833259229214,35,conservative,0.2,2
f_normal.50,normal,26.0636199735422,0.03788987172843024,240,conservative,0.2,2
f_normal.51,normal,37.268181099334576,0.041852581163756473,264,conservative,0.2,2
f_normal.52,normal,35.393691360308,0.04041014663831239,244,conservative,0.2,2
f_normal.53,normal,35.58208821771533,0.04108287116036815,249,conservative,0.2,2
f_normal.54,normal,39.384531509973044,0.03502099381660236,322,conservative,0.2,2
f_normal.55,normal,32.15649168000397,0.04785005874652968,251,conservative,0.2,2
f_normal.56,normal,37.501296843751255,0.041839202762902705,272,conservative,0.2,2
f_normal.57,normal,38.34481528321406,0.039342977476202426,287,conservative,0.2,2
f_normal.58,normal,37.348486061466545,0.03203277309934908,293,conservative,0.2,2
f_normal.59,normal,37.94288535493962,0.030279516846011267,289,conservative,0.2,2
f_normal.6,normal,31.95269012513361,0.042001594024904054,38,conservative,0.2,2
f_normal.60,normal,37.6993409966338,0.03932413134489408,305,conservative,0.2,2
f_normal.61,normal,38.57517202431575,0.03558793031353817,311,conservative,0.2,2
f_normal.62,normal,37.17745354447123,0.036596431318077764,293,conservative,0.2,2
f_normal.63,normal,41.47397979460081,0.034759770490147474,300,conservative,0.2,2
f_normal.64,normal,38.82906080912115,0.03117922613689469,324,conservative,0.2,2
f_normal.65,normal,21.98589221929547,0.05244818248540741,172,conservative,0.2,2
f_normal.66,normal,38.17296158183344,0.03535610769421335,328,conservative,0.2,2
f_normal.67,normal,39.99621860206065,0.03587566460701971,325,conservative,0.2,2
f_normal.68,normal,39.22982055004478,0.03641947624551118,318,conservative,0.2,2
f_normal.69,normal,39.265644013768394,0.03546205590546504,332,conservative,0.2,2
f_normal.7,normal,32.72338601843803,0.03325689930842247,38,conservative,0.2,2
f_normal.70,normal,35.41856353605046,0.06588441428643109,253,conservative,0.2,2
f_normal.71,normal,40.52904470392812,0.033257292657632796,323,conservative,0.2,2
f_normal.72,normal,22.608814674221378,0.07643500036999683,291,conservative,0.2,2
f_normal.73,normal,40.066016632999265,0.03184596106895647,347,conservative,0.2,2
f_normal.74,normal,40.36771829793227,0.030849959900387372,345,conservative,0.2,2
f_normal.75,normal,40.14736067291903,0.03596147067968446,342,conservative,0.2,2
f_normal.76,normal,41.28423865283433,0.035544584428240475,307,conservative,0.2,2
f_normal.77,normal,40.46481706038475,0.03347205762896822,346,conservative,0.2,2
f_normal.78,normal,21.532810284678245,0.23736802832517034,297,conservative,0.2,2
f_normal.79,normal,40.2781379544933,0.027540555564031115,350,conservative,0.2,2
f_normal.80,normal,22.92188824160519,0.10871501312349516,291,conservative,0.2,2
f_normal.81,normal,36.370639171572215,0.061153585209827485,291,conservative,0.2,2
f_normal.82,normal,34.00672211691863,0.09193626186245399,75,conservative,0.2,2
f_normal.83,normal,41.900140853121556,0.036245500290825045,279,conservative,0.2,2
f_normal.84,normal,40.07275701454201,0.0324244147846022,349,conservative,0.2,2
f_normal.85,normal,41.01776771899128,0.03395678252583042,348,conservative,0.2,2
f_normal.86,normal,34.461489886014405,0.06218542609110201,68,conservative,0.2,2
f_normal.87,normal,41.20920915845934,0.027007453806714016,367,conservative,0.2,2
f_normal.88,normal,41.67168135066151,0.032163426842021274,350,conservative,0.2,2
f_normal.89,normal,20.748748511861994,0.24097986784978656,286,conservative,0.2,2
f_normal.9,normal,30.25997546677668,0.03943532873513844,55,conservative,0.2,2
f_normal.90,normal,41.37537700032051,0.029133707363115213,371,conservative,0.2,2
f_normal.91,normal,30.942158909086068,0.05284337799480133,273,conservative,0.2,2
f_normal.92,normal,41.78334153592678,0.03465332597458281,339,conservative,0.2,2
f_normal.93,normal,41.57411026790448,0.029543226796957468,355,conservative,0.2,2
f_normal.94,normal,22.5807711648898,0.054580691913642364,68,conservative,0.2,2
f_normal.95,normal,24.19899572570502,0.054750626253044256,302,conservative,0.2,2
f_normal.96,normal,41.41603480138511,0.040085895411577546,205,conservative,0.2,2
f_normal.97,normal,41.57480533368058,0.03695806244695679,379,conservative,0.2,2
f_normal.98,normal,42.211139041108716,0.029540128081115228,375,conservative,0.2,2
f_normal.99,normal,42.28947674327053,0.037601227592233596,356,conservative,0.2,2
f_conservative.1,conservative,17.21644706358175,0.18580966801262053,36,conservative,0.3,1
f_conservative.10,conservative,17.05381088297489,0.047356806977874956,139,conservative,0.3,1
f_conservative.11,conservative,16.6901997990611,0.1822311741302909,150,conservative,0.3,1
f_conservative.12,conservative,16.101220482324454,0.06825971948173827,155,conservative,0.3,1
f_conservative.13,conservative,20.39508348589329,0.03848956094820523,192,conservative,0.3,1
f_conservative.14,conservative,19.16416118595987,0.05865527558421637,182,conservative,0.3,1
f_conservative.15,conservative,20.01728379184822,0.03889881771629305,199,conservative,0.3,1
f_conservative.16,conservative,16.209785549281158,0.07434751601623026,130,conservative,0.3,1
f_conservative.17,conservative,15.612016201803586,0.11320668627188651,241,conservative,0.3,1
f_conservative.18,conservative,17.337200776628197,0.03633649180754031,248,conservative,0.3,1
f_conservative.19,conservative,16.189609882278575,0.034039015389208026,258,conservative,0.3,1
f_conservative.2,conservative,17.455064301386297,0.048666267699926144,44,conservative,0.3,1
f_conservative.20,conservative,16.76607441197324,0.03701718574624742,273,conservative,0.3,1
f_conservative.21,conservative,18.361903274925254,0.03758715972675468,289,conservative,0.3,1
f_conservative.22,conservative,17.883989689749786,0.03029718630602652,292,conservative,0.3,1
f_conservative.23,conservative,15.803963278962605,0.21233822286183876,250,conservative,0.3,1
f_conservative.24,conservative,16.974459347967827,0.07792925733086349,82,conservative,0.3,1
f_conservative.25,conservative,18.65908884321245,0.07673903886734665,310,conservative,0.3,1
f_conservative.26,conservative,19.10355531366665,0.037927186660907795,306,conservative,0.3,1
f_conservative.27,conservative,16.837630529814618,0.24687651251618606,187,conservative,0.3,1
f_conservative.28,conservative,16.576655513177336,0.06747739334919899,61,conservative,0.3,1
f_conservative.29,conservative,21.389390611111523,0.0406382946977484,345,conservative,0.3,1
f_conservative.3,conservative,17.17761540493065,0.05622570373257368,56,conservative,0.3,1
f_conservative.30,conservative,16.8765916358708,0.09576078298740183,58,conservative,0.3,1
f_conservative.31,conservative,15.776351874431954,0.2361541968689859,300,conservative,0.3,1
f_conservative.32,conservative,23.501440718910615,0.053844089324931156,370,conservative,0.3,1
f_conservative.33,conservative,23.501179822189425,0.03466553365870599,372,conservative,0.3,1
f_conservative.34,conservative,15.793124126420425,0.24914479456731398,162,conservative,0.3,1
f_conservative.35,conservative,16.076215783075792,0.14585158388547756,292,conservative,0.3,1
f_conservative.36,conservative,15.857022043668863,0.2296009655472014,310,conservative,0.3,1
f_conservative.37,conservative,16.090891262771805,0.09319175201197874,73,conservative,0.3,1
f_conservative.38,conservative,29.3818485623288,0.05346663751925285,411,conservative,0.3,1
f_conservative.39,conservative,31.191370459229592,0.04059518788093096,453,conservative,0.3,1
f_conservative.4,conservative,17.5849929898394,0.051920828349717695,70,conservative,0.3,1
f_conservative.40,conservative,31.11530465247535,0.06097945033282008,445,conservative,0.3,1
f_conservative.41,conservative,16.33548148818251,0.09301606659261477,289,conservative,0.3,1
f_conservative.42,conservative,35.450121830164235,0.03394915821940705,489,conservative,0.3,1
f_conservative.43,conservative,35.89256041723413,0.035461899027602765,393,conservative,0.3,1
f_conservative.44,conservative,16.078178447930664,0.26375892668585804,292,conservative,0.3,1
f_conservative.45,conservative,37.04260114389087,0.0636702338062037,493,conservative,0.3,1
f_conservative.46,conservative,16.321279349824646,0.12300243311381386,206,conservative,0.3,1
f_conservative.47,conservative,39.98586035441873,0.046236378980273524,465,conservative,0.3,1
f_conservative.48,conservative,15.64435251776592,0.23175950153454175,293,conservative,0.3,1
f_conservative.49,conservative,40.041208626673445,0.017103574175562002,444,conservative,0.3,1
f_conservative.5,conservative,16.812229799869417,0.05457670377852376,78,conservative,0.3,1
f_conservative.50,conservative,38.50291217721471,0.01616493729241038,316,conservative,0.3,1
f_conservative.51,conservative,16.751380615306037,0.13980694440930191,139,conservative,0.3,1
f_conservative.52,conservative,37.99959619316152,0.0636476510654307,421,conservative,0.3,1
f_conservative.53,conservative,37.55537808171509,0.018612350000893542,399,conservative,0.3,1
f_conservative.54,conservative,37.29641364690628,0.025691410240623016,391,conservative,0.3,1
f_conservative.55,conservative,36.963614819986034,0.01836106990584362,380,conservative,0.3,1
f_conservative.56,conservative,17.449685848103343,0.27738815166900027,68,conservative,0.3,1
f_conservative.57,conservative,14.784837355008134,0.2531561364769721,242,conservative,0.3,1
f_conservative.58,conservative,17.68171807670696,0.08338006402682324,311,conservative,0.3,1
f_conservative.59,conservative,37.1371447970595,0.03242880441654811,344,conservative,0.3,1
f_conservative.6,conservative,16.04162578967238,0.04868313365359176,88,conservative,0.3,1
f_conservative.60,conservative,15.64614490087881,0.23666388415438397,273,conservative,0.3,1
f_conservative.61,conservative,16.616564639966818,0.0988405855021487,200,conservative,0.3,1
f_conservative.62,conservative,34.51941577708606,0.0651489020398454,312,conservative,0.3,1
f_conservative.63,conservative,16.750050852352356,0.19931428652449706,52,conservative,0.3,1
f_conservative.64,conservative,33.37718132838328,0.075445908213638,297,conservative,0.3,1
f_conservative.65,conservative,31.405410212157207,0.07807010083908149,276,conservative,0.3,1
f_conservative.66,conservative,16.866296653678443,0.2594857626114137,266,conservative,0.3,1
f_conservative.67,conservative,29.285289122476108,0.016841276901777547,238,conservative,0.3,1
f_conservative.68,conservative,29.86051511655401,0.015560022025532682,250,conservative,0.3,1
f_conservative.7,conservative,17.745767234965005,0.054380428568374085,102,conservative,0.3,1
f_conservative.70,conservative,24.68597161565912,0.13077593535975304,224,conservative,0.3,1
f_conservative.71,conservative,24.498253112243983,0.024970391225433604,210,conservative,0.3,1
f_conservative.72,conservative,14.837459239292775,0.035675127981085984,24,conservative,0.3,1
f_conservative.73,conservative,22.12462213202079,0.016273271598094566,193,conservative,0.3,1
f_conservative.74,conservative,16.85728092485461,0.03792994729713082,151,conservative,0.3,1
f_conservative.75,conservative,21.17571198248086,0.023629253918351897,174,conservative,0.3,1
f_conservative.76,conservative,20.738153273080165,0.022829863609844386,150,conservative,0.3,1
f_conservative.77,conservative,16.82564401405659,0.036504629400020416,142,conservative,0.3,1
f_conservative.78,conservative,19.92066854624187,0.023133526845721356,143,conservative,0.3,1
f_conservative.79,conservative,19.388795306392026,0.0491460729748583,124,conservative,0.3,1
f_conservative.8,conservative,18.056373585420523,0.06449098433723592,109,conservative,0.3,1
f_conservative.80,conservative,18.35557545035126,0.05933439432114839,123,conservative,0.3,1
f_conservative.81,conservative,17.853606702101022,0.027121965693455985,113,conservative,0.3,1
f_conservative.82,conservative,18.540225573804612,0.14267438136613217,98,conservative,0.3,1
f_conservative.83,conservative,18.783475444963578,0.1604940606326794,75,conservative,0.3,1
f_conservative.84,conservative,17.895148908997964,0.02139663439724066,72,conservative,0.3,1
f_conservative.85,conservative,18.316049206612536,0.1508161956667943,65,conservative,0.3,1
f_conservative.86,conservative,17.616568281506762,0.1684152276926028,43,conservative,0.3,1
f_conservative.87,conservative,19.28393926784084,0.015809582009396982,40,conservative,0.3,1
f_conservative.88,conservative,19.705291967304138,0.15699888211208293,27,conservative,0.3,1
f_conservative.9,conservative,17.893969040505983,0.05087899847873556,91,conservative,0.3,1
f_normal.10,normal,32.212941588225135,0.03765980704489993,62,conservative,0.3,1
f_normal.100,normal,50.33751122552732,0.033126002375307134,477,conservative,0.3,1
f_normal.101,normal,50.44345534137574,0.031190678023043233,403,conservative,0.3,1
f_normal.102,normal,21.98912958075659,0.13384587836202436,154,conservative,0.3,1
f_normal.103,normal,53.89929461911732,0.026200969469709096,479,conservative,0.3,1
f_normal.104,normal,53.051403942193204,0.030471378629091023,482,conservative,0.3,1
f_normal.105,normal,52.51002322912819,0.029985595124040504,484,conservative,0.3,1
f_normal.106,normal,31.81540283840392,0.07741852997266016,297,conservative,0.3,1
f_normal.107,normal,54.11801753350869,0.02450012679091983,476,conservative,0.3,1
f_normal.108,normal,29.39303402662571,0.051456055814396356,284,conservative,0.3,1
f_normal.109,normal,53.674470406242676,0.01887234585052769,389,conservative,0.3,1
f_normal.11,normal,32.65646365922166,0.08114924473996445,103,conservative,0.3,1
f_normal.110,normal,53.82310127752471,0.02015113344259638,462,conservative,0.3,1
f_normal.111,normal,54.25094610838732,0.020600674695709413,443,conservative,0.3,1
f_normal.112,normal,33.75111948622301,0.06938648502025191,125,conservative,0.3,1
f_normal.113,normal,53.55128793479053,0.018852532758583628,457,conservative,0.3,1
f_normal.114,normal,53.546651805476785,0.02197833629889255,435,conservative,0.3,1
f_normal.115,normal,53.22203785300103,0.018684376367052384,453,conservative,0.3,1
f_normal.116,normal,53.43709769039039,0.019356017998917605,430,conservative,0.3,1
f_normal.117,normal,52.06669777029781,0.018734932779931802,426,conservative,0.3,1
f_normal.118,normal,52.19222003308495,0.019731660632538287,409,conservative,0.3,1
f_normal.119,normal,53.21727455831291,0.021594486596846027,345,conservative,0.3,1
f_normal.12,normal,33.05894642306947,0.0393222171478805,70,conservative,0.3,1
f_normal.120,normal,51.759234282975726,0.016100959038845078,411,conservative,0.3,1
f_normal.121,normal,53.29950248466888,0.024131535951438944,416,conservative,0.3,1
f_normal.122,normal,23.4372277900981,0.26267898846529747,212,conservative,0.3,1
f_normal.123,normal,21.938954647014874,0.09855485630338809,293,conservative,0.3,1
f_normal.124,normal,22.024536259926336,0.07804471873089204,197,conservative,0.3,1
f_normal.125,normal,23.8022157855725,0.06011105674832473,304,conservative,0.3,1
f_normal.126,normal,35.47599614359527,0.0475638824983937,308,conservative,0.3,1
f_normal.127,normal,51.367778424887895,0.021384006494853575,376,conservative,0.3,1
f_normal.128,normal,51.39767964666013,0.014534708172069321,380,conservative,0.3,1
f_normal.129,normal,51.07749035120185,0.018870580761362433,379,conservative,0.3,1
f_normal.13,normal,30.52856850082933,0.04976594521292088,91,conservative,0.3,1
f_normal.130,normal,51.63945059493302,0.02235358132528726,368,conservative,0.3,1
f_normal.131,normal,51.513062248815885,0.023228135571756032,370,conservative,0.3,1
f_normal.132,normal,51.594141570283995,0.02070180118253389,323,conservative,0.3,1
f_normal.133,normal,51.41169670304611,0.02135645704940841,337,conservative,0.3,1
f_normal.134,normal,51.878656187317446,0.02392732179151082,361,conservative,0.3,1
f_normal.135,normal,36.51714080878746,0.05638869267682505,224,conservative,0.3,1
f_normal.136,normal,51.473392874538135,0.022289657231540323,335,conservative,0.3,1
f_normal.137,normal,48.965173240153035,0.02004578521062236,192,conservative,0.3,1
f_normal.138,normal,51.12839835505381,0.022577619308470256,342,conservative,0.3,1
f_normal.139,normal,50.902038612410365,0.02119211139690016,347,conservative,0.3,1
f_normal.14,normal,32.268049445419024,0.03669680745376654,91,conservative,0.3,1
f_normal.140,normal,51.74559867545954,0.021136186446531906,331,conservative,0.3,1
f_normal.141,normal,21.515271628090357,0.15184100054903013,103,conservative,0.3,1
f_normal.142,normal,50.31046156766461,0.022168849050535795,327,conservative,0.3,1
f_normal.143,normal,51.02659728049331,0.01864847551394899,322,conservative,0.3,1
f_normal.144,normal,46.24285428903547,0.025391896080950924,271,conservative,0.3,1
f_normal.145,normal,47.088347075301954,0.02164318001643874,266,conservative,0.3,1
f_normal.146,normal,50.40571525435331,0.024075376522177224,274,conservative,0.3,1
f_normal.147,normal,48.77381902152871,0.01805573720117483,196,conservative,0.3,1
f_normal.148,normal,48.99317886863022,0.024420498623827606,295,conservative,0.3,1
f_normal.149,normal,47.61506679886885,0.02110586920917857,290,conservative,0.3,1
f_normal.15,normal,32.57832123614578,0.03425849494365137,93,conservative,0.3,1
f_normal.150,normal,47.60422352401388,0.018553829688713296,229,conservative,0.3,1
f_normal.152,normal,48.25020308747079,0.02695518505864402,256,conservative,0.3,1
f_normal.153,normal,47.02846161540671,0.017115812279978746,176,conservative,0.3,1
f_normal.154,normal,46.12928845622389,0.020879657052643497,257,conservative,0.3,1
f_normal.155,normal,46.202788361823146,0.028076989141817082,254,conservative,0.3,1
f_normal.156,normal,48.44831739859654,0.021964275424782187,264,conservative,0.3,1
f_normal.157,normal,45.749020801117744,0.024965212511962574,257,conservative,0.3,1
f_normal.159,normal,17.54325360503339,0.28245039513877446,217,conservative,0.3,1
f_normal.16,normal,35.840588606379605,0.04400005198040347,118,conservative,0.3,1
f_normal.160,normal,44.33099983729385,0.020790906635827142,239,conservative,0.3,1
f_normal.161,normal,18.79511485641704,0.04719333637850395,238,conservative,0.3,1
f_normal.162,normal,44.58192513283159,0.015871881958979053,104,conservative,0.3,1
f_normal.163,normal,42.12288912374201,0.025225521206181843,220,conservative,0.3,1
f_normal.164,normal,41.612849670291105,0.018897047882373678,217,conservative,0.3,1
f_normal.165,normal,43.53725909701503,0.02560303385389848,212,conservative,0.3,1
f_normal.166,normal,16.79211116868303,0.2568114771551675,207,conservative,0.3,1
f_normal.167,normal,17.78517000923824,0.23188803887566686,172,conservative,0.3,1
