environment,metric_1,metric_2,metric_3,metric_4,ground_truth
weather,0.8742518766843361,0.1710108544182284,0.1703474243532575,0.187173114926947,0.0
highway,0.3173723330674516,0.481377673712163,0.3480703708611401,0.06930017747314901,0.2
urban,0.5537739542944381,0.7178678511312636,0.44851925812534227,0.2705225028121926,0.7
weather,0.9006565507683997,0.5702379645770481,0.14639856331597434,0.8291951410159383,1.0
highway,0.2746368798169829,0.13654072516065918,0.3026222850818887,0.12246267696938445,0.8
urban,0.2508923763538512,0.5937974594154256,0.10402477411255007,0.09715526596710096,0.0
weather,0.9326819023605022,0.2644928733474785,0.05995771813126325,0.0899672788609609,1.0
highway,0.6643539526593868,0.12291916884025883,0.8667885981502419,0.0872551311279133,0.8
urban,0.6042395103321423,0.8167452794726815,0.3806748281014462,0.07874533641494302,0.7
weather,0.6942268160417044,0.8926007897275405,0.25349280202305474,0.2222910538295546,0.1
highway,0.9472843230897678,0.17115364241375985,0.4403517738932523,0.1414241227888762,0.2
urban,0.9046560624088297,0.47509266848736187,0.11196921665484783,0.25594359496757746,0.0
weather,0.011199305255704117,0.4580669390728913,0.05273464712140568,0.6643442914647144,0.0
highway,0.34766567075886656,0.05820015891518793,0.038895812246826145,0.14490813481219628,0.8
urban,0.02310685278748026,0.051131638106697186,0.47712922075765496,0.04268586558328075,0.7
weather,0.4734349032336935,0.8024517454814937,0.2946743503477462,0.29731770951204695,1.0
highway,0.9515803094398696,0.4724177265103687,0.7796086425424651,0.12042036602546996,0.8
urban,0.13064883169664832,0.6399306874505247,0.38607616574655773,0.2581805249580872,0.7
weather,0.23190112176891486,0.04669781788511307,0.37807543190381776,0.3137352588446539,0.9
highway,0.1483478629189725,0.38306087567256514,0.06834761818969115,0.1652797547489267,0.0
urban,0.1402850127879668,0.8865641126311521,0.3648863186680787,0.049401078752191525,0.3
weather,0.46311803395045037,0.1576113490628681,0.23612480419630466,0.743001918520948,1.0
highway,0.3985437143653825,0.08494333740331,0.3830656760857787,0.17432336926577005,1.0
urban,0.4934887137383488,0.11542756070426774,0.21896538192368542,0.25274341146046947,0.0
weather,0.8626740703318891,0.3927609189247192,0.0017495929132037348,0.273871819705371,0.9
highway,0.653635522717729,0.009436127295302632,0.12731926225529133,0.1564068539769838,0.8
urban,0.7511483678225827,0.5897796007780784,0.384593394997964,0.12865630839199152,0.7
weather,0.19237309226246913,0.7524720150537384,0.3748353592425985,0.08744908436888665,0.1
highway,0.9813771043261948,0.1747425911540505,0.9217274205310659,0.1865925097134159,0.2
urban,0.06513450144396105,0.4342185961684175,0.06761392547758194,0.08180311571834444,0.3
weather,0.7443037173373661,0.46696740916379786,0.09112030228514248,0.1993501289446863,0.1
highway,0.3134133648536701,0.19029359744888352,0.018548195724407468,0.14494085502971163,0.0
urban,0.4814353459576055,0.044395264969327,0.4087662079790603,0.2969676486719624,0.7
weather,0.35625304289880133,0.6138958422079134,0.12466044024386069,0.9905949802106567,0.1
highway,0.7878647195855439,0.12694200548053408,0.763631915547134,0.13759680430473395,1.0
urban,0.4486132528296719,0.8831330623274579,0.4852762574425507,0.1273716305521071,0.0
weather,0.4211913798253908,0.839566706475422,0.23610134610387778,0.19187671310235677,0.1
highway,0.8899637051372478,0.4226686112532069,0.296945095953572,0.15829767646895151,0.2
urban,0.07276237623962711,0.09876905139875125,0.207958266466358,0.0916144445905391,0.7
weather,0.5805192766763702,0.5945501011450448,0.11634557405187942,0.26649720001284527,0.0
highway,0.2601159830153992,0.47095248641916454,0.530088496914424,0.16626481425704995,0.8
urban,0.5945483826116572,0.5893763726481173,0.34211435544401275,0.11097842859169758,0.3
weather,0.19280190266645925,0.6273755044353622,0.3917679492551409,0.46440290632064596,0.0
highway,0.6348361559792174,0.44345336219608794,0.4262314582647643,0.06645581407839933,0.2
urban,0.7858004651879744,0.2962557533167841,0.27250420786197027,0.0671691699917055,0.7
weather,0.633068609865107,0.5541936966153982,0.28214253454216826,0.4174745560781662,1.0
highway,0.017704445073237207,0.4308869198946773,0.1742786785013607,0.12437639277807871,0.8
urban,0.5223833054267352,0.4307611583617351,0.3240579221423477,0.10928722640207368,1.0
weather,0.30714995018995217,0.9050881233882643,0.3477360431629421,0.23769876030622883,1.0
highway,0.31925670524789684,0.19622594243425395,0.27931812906328124,0.186282065558612,0.0
urban,0.13339923517748942,0.6863722327726434,0.10618532765124888,0.2572763027287205,0.3
weather,0.8299575091561823,0.15441494433999237,0.3291125459464672,0.5402942426723664,0.1
highway,0.18266304885701368,0.30493436749276887,0.7261060683694185,0.06289532717330211,1.0
urban,0.11516391190452557,0.4178115829015002,0.13152575700596864,0.021300323851617075,1.0
weather,0.16553529269386602,0.40273236986696614,0.13737223520779726,0.40090272257912607,0.0
highway,0.9432342833469689,0.36145752646146767,0.689473899406764,0.19363163324550325,0.0
urban,0.7869568104790414,0.5460245933207503,0.2735140732122239,0.016002048901555054,0.0
weather,0.11163744532118536,0.45860487967234187,0.2787972936283203,0.9975482216812411,1.0
highway,0.6762337350404775,0.17045820459604522,0.5435343783741237,0.16810717598983876,0.2
urban,0.948935875001504,0.4884408067135001,0.25139185538598585,0.18636004338125464,0.7
weather,0.5982377598518965,0.854820052992188,0.15262975513020713,0.740035944984177,1.0
highway,0.37815161329246105,0.40197176538802604,0.7999916725555348,0.18715936817909057,0.2
urban,0.6858544924014919,0.017878484034818065,0.10811644719549562,0.02084399546505957,0.0
weather,0.36790292528627566,0.33667383425369246,0.10097698521118703,0.5765157904886378,1.0
highway,0.6899690121417249,0.4857009243043231,0.08368098824769732,0.18024480459555786,0.2
urban,0.3501048042845637,0.2243668276923797,0.17642205918675002,0.19359924384885652,0.7
weather,0.5941046382754251,0.7081473345985572,0.3331034673810857,0.12151116953766616,0.1
highway,0.07305864603278145,0.23112762142205023,0.30159660744592354,0.12256011442722617,0.0
urban,0.9450505533946035,0.5482037727921516,0.4765887691315696,0.054087039184692175,0.7
weather,0.8419721187072957,0.4638343429500522,0.3044241535869905,0.5245855790735243,0.0
highway,0.860930482578696,0.41082329858225003,0.12228872118059952,0.16971753140617563,0.0
urban,0.3373928312487664,0.12283997885710418,0.04232130360612568,0.013948811907391301,0.7
weather,0.2634036119558445,0.003929321422217802,0.19818367716117777,0.10022825664288426,0.0
highway,0.8083824312394494,0.2602635564045818,0.7242098308133599,0.0732657049397517,1.0
urban,0.781490243258572,0.15158791190231946,0.3235797805634787,0.27522775584135034,1.0
weather,0.30556306102142994,0.49552462331184466,0.20065192356923767,0.023287079442581904,0.9
highway,0.7151056136180892,0.3197769131886556,0.6637667361217,0.08284011086092868,0.8
urban,0.8630543931159491,0.5255496701502296,0.264176061275618,0.288440237715303,0.3
weather,0.33615966498509886,0.2943217442312359,0.3491185300317772,0.7969876547589855,0.1
highway,0.15109104760538583,0.3503522880936841,0.25765617680719477,0.18453516570484824,0.8
urban,0.8364731916659712,0.9499550093322041,0.40281846263745913,0.11326362689866715,0.7
weather,0.635874527331007,0.9377530155114836,0.051401591400483865,0.08773392726269891,0.9
highway,0.9035593036972819,0.11949329387783825,0.206513164929784,0.19396415704820807,0.8
urban,0.21746208359138774,0.92880401999779,0.15350009142416698,0.11952230464920965,1.0
weather,0.1396423302095836,0.5517792837256954,0.10962168297181912,0.06519280218469103,0.9
highway,0.6018513226178042,0.28649682205679644,0.4583770391386607,0.055409119256684486,0.0
urban,0.3428920913489797,0.41836891013200717,0.46447336778631165,0.27322554382144415,0.7
weather,0.14508944663913825,0.6991774314615729,0.008996931854216196,0.85644304464543,0.0
highway,0.6236259472972642,0.24084991900617048,0.40065784843795327,0.19723606232173904,0.2
urban,0.5046424376590564,0.8855238387531971,0.44329330053017174,0.007253413126251062,0.7
weather,0.35243102555274064,0.4029728001233942,0.006614849824268321,0.814792001635896,0.1
highway,0.3812657190890473,0.25046934587494724,0.9511462314054133,0.15242169333948752,0.0
urban,0.6086875278828008,0.9502840501704856,0.49937501719565847,0.11155803459992832,0.7
weather,0.38069553567734393,0.5384966507450597,0.35672195443404087,0.9137962594266289,0.1
highway,0.7817458588152745,0.17766985410977348,0.5742703802570872,0.16661138825284272,0.8
urban,0.07703199998411392,0.028483810549271515,0.4420736064928609,0.22444358073094234,0.0
weather,0.9054894774913257,0.03689328891076815,0.0879202847847695,0.30956935223823145,0.0
highway,0.578718010590238,0.18214250064741627,0.08031644794524506,0.177397413904664,0.8
urban,0.5025296267016556,0.27117778571120343,0.4738012508038611,0.13915956642865426,0.3
weather,0.7560716102217615,0.09811887390051244,0.17876631514277733,0.7340043505996046,0.0
highway,0.5707437417333199,0.38607625240373233,0.928008741774554,0.05222542888661541,0.8
urban,0.16809058535297527,0.11747194027285901,0.0898465473256515,0.29105631729188175,0.0
weather,0.13192982575381085,0.49550917733063826,0.0426477091221694,0.34558087334869747,0.9
highway,0.3327705460491802,0.1910574322547593,0.594409383809073,0.013957156800092952,0.0
urban,0.5990126371146123,0.8562676535240813,0.058731036398191994,0.2068693233155895,1.0
weather,0.3839392230372589,0.26872746946479087,0.26082395039784995,0.13465916138445688,0.0
highway,0.2527426687484531,0.155702822522439,0.12108129824146274,0.17293182277797836,0.8
urban,0.059926648230454904,0.018784326087181835,0.4869677029940974,0.05801479784964748,0.7
weather,0.7451327484983999,0.12705626535767434,0.0415495161115242,0.7101450375965034,1.0
highway,0.40735481162944986,0.3494430425585339,0.9041685495477267,0.1610496173926877,0.0
urban,0.623431793443361,0.6443961622818657,0.35702716532772866,0.0877838182270396,0.7
weather,0.7685751724093984,0.5916580655236704,0.12420110101979334,0.9944310025427634,1.0
highway,0.16465468825602958,0.0027970779409347557,0.04278326824726786,0.04881269020858506,1.0
urban,0.7152214760582009,0.03668400539454231,0.2146600214270883,0.22634144250067112,0.0
weather,0.39929925602578586,0.5078942095312776,0.3240823398013342,0.8391216031061648,0.1
highway,0.9442570396456513,0.2586433838839633,0.07439762437194852,0.1633151226718559,0.8
urban,0.24869180947113512,0.4317168850266111,0.3170252541533597,0.07709578135613433,1.0
weather,0.893029958085968,0.9558616803747381,0.20572837295636456,0.7984945335265625,0.1
highway,0.23948871457012988,0.11061075709114959,0.9867965941798967,0.06120122104178865,0.0
urban,0.042478766631800946,0.16009613765744457,0.19205745562188464,0.06577971047777402,0.0
weather,0.561616159791455,0.7148559742004091,0.29124179694709695,0.6665384552976888,1.0
highway,0.7320983698226917,0.36967216647765244,0.6597450184066322,0.04568725919957502,0.0
urban,0.8182120013704631,0.005652104841184724,0.49599850450742555,0.054868131698759766,0.7
weather,0.44958659911177845,0.7590520100671082,0.027170325746521985,0.6731607327802641,0.0
highway,0.3950763253881926,0.08856772739650126,0.363627748771157,0.07469284335854441,1.0
urban,0.8958542570085304,0.5779497408478429,0.26370114358502916,0.0481152401531014,1.0
weather,0.030192015337188627,0.10533389424496431,0.3861942628031736,0.9408635478946974,0.9
highway,0.434065261197629,0.2792363958080675,0.8164538556005582,0.04439900900379512,0.0
urban,0.22159343043944735,0.7566227880899452,0.15477658470132538,0.2766393976588231,0.3
weather,0.5866333129730164,0.9095173164450526,0.07539521997545547,0.8059529683774829,0.9
highway,0.33971454383608435,0.4679775768643017,0.16474103836327192,0.008430083392586841,0.2
urban,0.7869607269854091,0.4618065340196199,0.4995453838986554,0.2517274495956316,0.3
weather,0.10006467156653331,0.5886889743360161,0.3113582457412847,0.0933281202698264,0.0
highway,0.09770321110107494,0.30796600354333437,0.434690392663586,0.0852881590584864,0.0
urban,0.982040087590982,0.06303365249976156,0.4515005425757481,0.2442204862160042,0.3
weather,0.9247089920455704,0.9352701625819336,0.14600139823348735,0.5318909576590998,0.0
highway,0.7576576166029725,0.28173523690642593,0.12000274961688806,0.10639434689929966,1.0
urban,0.7929124742166477,0.27301199554003175,0.3132246841140557,0.24838029745555704,0.3
weather,0.8091032168230461,0.9384620531246688,0.31572017964326005,0.1301944598703667,1.0
highway,0.7856177540186438,0.3633023821888313,0.7014906155293632,0.14327381102280873,1.0
urban,0.39804317410409573,0.33190628489749674,0.31221246359219623,0.2476826017522782,1.0
weather,0.1545640066498828,0.8864450113972573,0.1099877465811796,0.1384426344655404,1.0
highway,0.49060968831173946,0.10834332185269635,0.16972343974787296,3.1548915611345765e-05,0.8
urban,0.8496633776359052,0.9584503564524582,0.4793773081074518,0.13258923268403078,0.3
weather,0.39795727729576924,0.6746739920231618,0.022255463731481087,0.12393919426443945,0.9
highway,0.7956990326714872,0.12040175607730952,0.46052733113637623,0.0961241467233288,0.8
urban,0.6918185861250508,0.12161815681964938,0.03252297886857031,0.2924617600293729,0.0
weather,0.09595575494658992,0.4020084716508614,0.3829267405162209,0.9955480752882525,1.0
highway,0.47787730565305764,0.214941379062424,0.01102808426890034,0.18531142302836762,0.0
urban,0.7218642398950005,0.8838922375411049,0.30788815734882613,0.039098509376907696,0.7
weather,0.8740565631389788,0.9977843878200647,0.09787447524930903,0.8422495851992341,0.0
highway,0.6862499358575073,0.15905537120415847,0.17680166646406437,0.020480069959200244,0.0
urban,0.8708917904678061,0.0041271546746038945,0.010512403609801102,0.13976139260891052,1.0
weather,0.5180023363965844,0.7433791649756157,0.32623325609411535,0.6860731554227195,0.0
highway,0.3880492700584143,0.09280203197771658,0.7922223472439286,0.08321404711065601,0.8
urban,0.8903987890805519,0.9158906347367032,0.13885781962028632,0.05636698508175422,0.0
weather,0.8595277052474898,0.9246125323329719,0.33050309173282766,0.33407721741784724,0.0
highway,0.32731318882968785,0.06806822017525566,0.15637361253330695,0.13677679468925405,0.8
urban,0.049291999023804434,0.694355888995271,0.41611289175195276,0.25390463395992696,0.0
weather,0.08795300836872899,0.7049703338072059,0.14405267510954975,0.045464627204925834,0.0
highway,0.8471574570031077,0.1548792816293103,0.19621565117029527,0.10962401299636369,1.0
urban,0.5465160450172301,0.42215516492748006,0.3093383545344325,0.13314382229402424,0.0
weather,0.09498664497731213,0.3207644140217002,0.15486215762159328,0.62259379656269,0.9
highway,0.43108204648349047,0.200667971549713,0.028324357547027668,0.13905578027348206,0.0
urban,0.27504025894073336,0.14182882868767488,0.0018725473556424066,0.15964724549545067,1.0
weather,0.4015162541846019,0.4290977834855896,0.3871200986972031,0.7239226711930654,0.0
highway,0.7747216226093416,0.4733955861408103,0.100440417861966,0.031118064877001573,1.0
urban,0.7077026295496838,0.4058877526047254,0.015567868965284781,0.2902204890705689,1.0
weather,0.3073251809877495,0.9385888581772965,0.1267781154542342,0.654306321534056,0.9
highway,0.6799855101282135,0.35999461551636214,0.08496983743224928,0.02130232740636029,0.0
urban,0.4287514083413543,0.8698123658139231,0.22447771873911876,0.29377448361059555,0.7
weather,0.927642705508595,0.8211420914972102,0.08990565791014245,0.8741822332939535,0.0
highway,0.6242904007832697,0.03634115779490743,0.8367107205834616,0.03490917670069931,0.2
urban,0.3289957746879688,0.7054341850945512,0.33787262758209163,0.24196878963912097,1.0
weather,0.43949251256986366,0.06044692298527021,0.29964623161034826,0.5651732562239374,0.9
highway,0.6958883576785689,0.1262975465595667,0.9577041070064872,0.006032274301367791,1.0
urban,0.5438936964926411,0.876847774154112,0.27177195732472104,0.07147872400197901,0.7
weather,0.7524420064480531,0.20884041642279205,0.07871605343671978,0.6425799158045408,0.9
highway,0.8444056122920658,0.2266498693232714,0.7264413581074167,0.019107241527247434,1.0
urban,0.993386112028669,0.6787816942368469,0.11592257827498315,0.03245585846401163,1.0
weather,0.3298158088563611,0.6503655604954457,0.30279790379586224,0.7495266088079098,0.9
highway,0.4035894707651476,0.20218734978541014,0.22630428615123455,0.0034651943511394114,0.2
urban,0.9523013846011067,0.7929936513925113,0.2893503238461212,0.19404169810472907,0.7
weather,0.031789149555137675,0.674231449748532,0.1605588465250777,0.5615245987731451,0.9
highway,0.3230435846186024,0.2318902986804614,0.41507812900779906,0.029819135734286784,0.8
urban,0.47671193185681415,0.9204723006138882,0.36199213262407565,0.19858487594396798,1.0
weather,0.02396138512426982,0.7642204838423086,0.23236555929851135,0.6255895834697527,0.9
highway,0.34664043196319283,0.1007570627120542,0.807555550999301,0.010772422891019297,0.0
urban,0.5661859843173752,0.6121498216133903,0.27462563568894716,0.0819086387027578,0.3
weather,0.7725347961266315,0.3246789563378011,0.29620757584714696,0.8623032360263989,0.0
highway,0.17720937982123952,0.43651780076306834,0.7427308637633193,0.1318798159810743,0.0
urban,0.11867249207180408,0.028980590249976235,0.05643470882341106,0.12937373735408308,0.7
weather,0.8475647962784947,0.7589319486146815,0.11883221995119936,0.4265528542416397,0.0
highway,0.9541556694437,0.38663811133340753,0.9324054961466182,0.1414192152322223,0.2
urban,0.9956087115144261,0.07661981392964867,0.23651756254185013,0.2406187677932409,0.3
weather,0.8373274338245179,0.8776388715877751,0.11989179388836996,0.8234508081895735,0.0
highway,0.9739405835732572,0.16377363546924645,0.9231438877168577,0.05387138363609883,0.0
urban,0.5786950787176466,0.20690289485090574,0.39782067244272834,0.18949334682344907,0.0
weather,0.2741738575114666,0.11355454384349384,0.04562011908215951,0.34767174146891133,0.1
highway,0.03560522651650877,0.40226629787156193,0.6155085552650431,0.02017640561069194,0.2
urban,0.9608555767847797,0.6701854674112075,0.0875874318520905,0.14213500869234666,0.0
weather,0.15624411425191675,0.9575272278108466,0.3114952627700657,0.7367224265013965,0.1
highway,0.42954912352067554,0.2437202368798942,0.13802760893789678,0.13467831582316617,0.8
urban,0.21523273210573268,0.324027955633848,0.25971486448365416,0.23479650331667384,0.3
weather,0.15397435116568392,0.37681960614797083,0.25127304180414206,0.5472374278792835,1.0
highway,0.8030945758806354,0.3060248107240766,0.37689501688521376,0.00027359687270736013,1.0
urban,0.5534000268334149,0.3622929983164862,0.18252563877090272,0.2638251930793188,0.3
weather,0.6147573887406486,0.8375193153647736,0.07342529797893076,0.42464397130904963,0.1
highway,0.6055292748912722,0.2423890300452235,0.10577890689406699,0.055584402153871816,0.2
urban,0.5185517560689777,0.6038473651812715,0.21869162124649488,0.2469286740886901,0.0
weather,0.7028508233960326,0.6140436069725635,0.2041050584882597,0.4337844022073727,0.9
highway,0.18892506683912458,0.12826021366290397,0.05333006820674624,0.1930800233948118,1.0
urban,0.4496798508851573,0.8056847888768923,0.08080803036514872,0.08785068673807812,0.3
weather,0.9694728204271883,0.5025669767893975,0.07024991253153527,0.6586225089630944,0.0
highway,0.06835171485056624,0.006296306333747392,0.8982235188321621,0.11626784338645973,1.0
urban,0.7762816640182929,0.7182728321618272,0.13238358687237717,0.18640200642853477,0.7
weather,0.9832159866537458,0.6350245661416096,0.1771482024423562,0.4911409691346621,0.9
highway,0.6778731204686652,0.27495419356358075,0.33096290435844833,0.03379443000757807,0.2
urban,0.19583924189423374,0.4852532545932269,0.39238716058139467,0.14564876734976176,1.0
weather,0.46662075133884684,0.25700564347427723,0.34008439264079504,0.3555435062567456,0.0
highway,0.9771877391324183,0.05565716073877508,0.21212539872193992,0.09461890761987496,1.0
urban,0.6051421968028677,0.61914713604919,0.2647941013191448,0.22868555856951728,1.0
weather,0.1028328160641574,0.05297290604610083,0.34224105082161127,0.9272648702069862,1.0
highway,0.8799054333077924,0.25535664347251563,0.08229354101797604,0.12334482254001472,0.8
urban,0.970076618910001,0.6678602222396804,0.38927651275927105,0.23284182110745663,0.0
weather,0.0078066944888902645,0.693683814971205,0.1290672550038877,0.5715889152967192,1.0
highway,0.5335085861345135,0.4117265268796603,0.981727217381659,0.08220851308418611,0.2
urban,0.43677788302125775,0.7404531223835897,0.22323895384154063,0.020552270202465715,0.3
weather,0.3632461785621772,0.6106427509216448,0.04770006707258663,0.9240344924302546,0.1
highway,0.8377574453503394,0.48037005479312506,0.040887097490669544,0.015606374130771062,0.2
urban,0.7408093647327442,0.6014711008812074,0.3358214607274726,0.116749384954044,0.7
weather,0.21598527572950332,0.7286423237169002,0.25828413789825494,0.9857447020100294,1.0
highway,0.7651115104398498,0.38200631283286035,0.2924454609973959,0.016278063326596582,0.8
urban,0.8879018383283207,0.40419487960888134,0.3123664259478072,0.26677144125804764,0.3
weather,0.25641836957542063,0.8912294410314674,0.1964271798614314,0.5991756352105778,0.9
highway,0.9543646155515045,0.10286241376483318,0.3116832568459613,0.06155855110958495,0.8
urban,0.6256671806315931,0.9104110895781161,0.13699530023629503,0.15153501554120233,0.0
weather,0.42287011573013766,0.6694807463859314,0.006860672278645641,0.8201536586856478,0.9
highway,0.35121963066756967,0.15693968674188247,0.6842096705883705,0.043108657020909075,0.8
urban,0.3993953480435508,0.4604268223666015,0.4534871465342393,0.2681963021271742,1.0
weather,0.9693496144198253,0.1403235197678261,0.23494671178299442,0.2009740327912396,1.0
highway,0.2725942863799854,0.28915381473529017,0.7006138184075389,0.13092640518341905,0.0
urban,0.6129773415893603,0.985633620087704,0.4411982673831819,0.2869691785683507,0.7
weather,0.6884877913115593,0.8308372511591529,0.16352555602936414,0.6927815064283436,0.9
highway,0.15015364418387522,0.32986576613037855,0.32357760403951186,0.0682404144784307,0.0
urban,0.8647139628753022,0.06706765154028893,0.32515357865362804,0.036027211971465356,0.0
weather,0.06423524805742087,0.194053880245605,0.26245988580126617,0.8549256565110712,0.1
highway,0.5470612147986262,0.4775141311329631,0.49670612969676253,0.07871556402915159,0.2
urban,0.7736366450057608,0.1452917119657816,0.23191486590831606,0.2324483299963864,0.0
weather,0.25200567121138284,0.32647272981862063,0.031129385854866378,0.4973811444092764,0.1
highway,0.8305833251144513,0.17772473179023923,0.2815538627281957,0.16817779534229702,0.0
urban,0.849477949713236,0.9514636797458197,0.28396826343536513,0.049597330194162556,0.0
weather,0.7509283935167222,0.06392316419193877,0.28587497977398163,0.527299133128794,1.0
highway,0.014723891861331495,0.3740270345440581,0.09153511748280574,0.05195018722051517,0.2
urban,0.45610539951721263,0.20562947553228128,0.3778549612461964,0.1354008098217866,1.0
weather,0.6818729434967669,0.5410678586568224,0.38429513555978856,0.11995620774819193,0.1
highway,0.8712729076173946,0.41374047987850304,0.36011771548900384,0.12002478798789931,0.0
urban,0.003716100271983991,0.26059788637177617,0.2691001957049102,0.15986210374845208,0.7
weather,0.4112273626316605,0.26879709616697756,0.3994793927365148,0.07171052088493268,0.9
highway,0.5765639634226069,0.3427362925226705,0.12039996668128794,0.02455798038084467,0.8
urban,0.8801066672064047,0.2139617308407954,0.4860210470883118,0.0428354550418694,0.7
weather,0.001314633430626433,0.8531518099690073,0.2860007875590753,0.6905385581155655,0.0
highway,0.9778959877861265,0.21721006905916473,0.15044855077321628,0.09319334963722735,0.8
urban,0.570560051740898,0.44232440336621015,0.27820956555607473,0.1552831432238475,0.3
weather,0.645916526405514,0.9859719439503437,0.019621429035117544,0.8865306707051678,0.1
highway,0.015610622257729245,0.15914869291666783,0.36802146943922565,0.07511777480198478,1.0
urban,0.18149762827084115,0.24445221025666208,0.4164245207957213,0.18432300279514974,0.7
weather,0.15367430621362066,0.6162947127307845,0.06206391157533982,0.5766733177592012,0.9
highway,0.9983069303819881,0.3474826344093195,0.30839459196514607,0.17537171660523435,0.8
urban,0.4679156319455442,0.5675357864563202,0.39560212679403556,0.1679275478787872,1.0
weather,0.22633083973707457,0.468579804375139,0.16994717082720442,0.28888729937422675,0.9
highway,0.9265998807715683,0.39870895441662435,0.6434719322457282,0.1562920291661277,0.8
urban,0.24480896141213337,0.21766587606593824,0.06834753724451814,0.16539916490769035,1.0
weather,0.4539327823035617,0.21216126293102922,0.08077526477674635,0.8591723615699336,0.0
highway,0.6815145354423379,0.17472382039181417,0.21262318961931304,0.07486723073934791,1.0
urban,0.45491014486784276,0.7954549106220818,0.19399324004766116,0.11507437576297737,0.3
weather,0.06477219952520175,0.7388274373511795,0.08461145034536549,0.39343548943686024,0.9
highway,0.8400084989239989,0.2908903054628606,0.3234273553222152,0.10324620188338283,0.2
urban,0.33591384510668953,0.13423841909374357,0.03708631514246119,0.2976515143345228,1.0
weather,0.6266250948764123,0.8213294503502435,0.20472255897544966,0.7179795340203848,0.1
highway,0.016539449289876607,0.09340394909524924,0.654905302117831,0.07515186956079259,0.8
urban,0.22483857471797453,0.4682175960879691,0.1252567365819457,0.02402764826407362,0.3
weather,0.32135230581522534,0.9895648082378068,0.06307546882925892,0.5163398188383266,0.9
highway,0.9888376327800935,0.39147888298364003,0.07140120108690695,0.17448263529734037,0.8
urban,0.6040721005990636,0.0545396606751507,0.42110504010513,0.19445041469386304,0.0
weather,0.2725731359136815,0.9155008762454153,0.3313998848577077,0.9805579409092934,0.0
highway,0.6160985621493547,0.09450853366727713,0.1918875497180953,0.13065431316654874,0.2
urban,0.5652118199572381,0.4036792825865142,0.19811007224089044,0.05801358296371656,1.0
weather,0.7211358535990435,0.25523121691856543,0.0356999006546336,0.07868365694189783,0.0
highway,0.6167380805749029,0.3129501164619961,0.29626983595446943,0.08302890077365754,0.0
urban,0.6055702738939303,0.6798728739471749,0.32146560408038,0.2583390729134344,1.0
weather,0.41770217667860565,0.5253587684736037,0.04587572712430346,0.9917142287874369,0.1
highway,0.5310031297429625,0.3414822093443436,0.6373908503732993,0.17626497789299034,0.2
urban,0.7559273449972372,0.38250173068573434,0.20558048292317455,0.20181375794603104,0.7
weather,0.38573232789983325,0.7791041873386466,0.28991572047817415,0.05952619687182248,0.9
highway,0.1308635259433787,0.3297651595149903,0.5476306513801775,0.0989271880831179,1.0
urban,0.12175199764767841,0.594473854912619,0.17244458708659166,0.010471757721932784,0.7
weather,0.5718465997863196,0.09576788619962695,0.06413785756206627,0.08546680148748131,0.9
highway,0.75659393401413,0.41121115500813865,0.21649056726611737,0.052714590183720204,1.0
urban,0.6843854245920734,0.5337699424320241,0.33349243073477297,0.07010721463292859,0.7
weather,0.6386990948831726,0.38765990055879906,0.17030464597212208,0.07532143216740483,0.0
highway,0.2751740269025832,0.23684263020168572,0.775298018397503,0.1603315525616128,0.0
urban,0.2773758133333014,0.4758925108294907,0.23538011083385113,0.1165281663683571,0.3
weather,0.3856205973860919,0.5303327560696343,0.23953360586023364,0.9358009760546209,0.1
highway,0.8904222037791651,0.13500249823250698,0.03498248830806283,0.05221335997906584,0.0
urban,0.706122278491857,0.9863629016968811,0.26101170883217434,0.24792447865466455,0.0
weather,0.1556761255419754,0.6304217481689232,0.29416561020280124,0.8596439105653961,1.0
highway,0.7229705244429748,0.20982692133550523,0.0965765807056641,0.00799722575956816,0.2
urban,0.9146651074237494,0.5751125669393615,0.36909594866224954,0.1470357708380346,0.7
weather,0.5627955352082512,0.2784824560427891,0.03825943982240268,0.16485674094655012,0.1
highway,0.721909573992304,0.4053328867417562,0.4118974783621112,0.149283846568821,0.2
urban,0.977038753616442,0.27282266888020223,0.07918651026460011,0.015611351308368115,0.0
weather,0.41104078057461146,0.16562005941017133,0.08162922336072276,0.6933950025983777,1.0
highway,0.5829529493645202,0.03476077012659773,0.047683144249763276,0.012224575065153377,1.0
urban,0.2906503293653684,0.23357908312186626,0.3679922443785398,0.0023534763721869576,0.3
weather,0.24734467114334402,0.40134800423851813,0.28754562915352433,0.8760328715212651,0.0
highway,0.65502469640509,0.22292481709935885,0.3465779878757792,0.1671848146055627,0.0
urban,0.15930748225193592,0.4838613502906203,0.10921156433152979,0.18088428920718125,0.7
weather,0.5828693611920428,0.05166217582898969,0.13477074998561536,0.7531997019142294,0.1
highway,0.15065973820766854,0.4415828389878088,0.1670401636200184,0.04455699284199204,0.8
urban,0.7477766382721007,0.39745392566702686,0.10521024187075911,0.15638124206756074,1.0
weather,0.846066420075422,0.6178152797588892,0.30064655745851077,0.21400004943611484,1.0
highway,0.591528797355373,0.36703201751155395,0.5149473515144448,0.16279679491466173,0.2
urban,0.11840158414150281,0.2506559800415695,0.06987032978217717,0.11705121458151692,1.0
weather,0.13696512380929482,0.48824112943343057,0.1035554967882018,0.7545233074255646,0.1
highway,0.20201783732239242,0.39598249598230145,0.7427766411078949,0.09526522278377268,0.8
